Number of evaluations : 4620
0.0000000000e+00, 1.0000000000e+01, 0.0000000000e+00
1.0000000000e-01, 9.9998500068e+00, -2.9997297320e-03
2.0000000000e-01, 9.9994001080e+00, -5.9978404238e-03
3.0000000000e-01, 9.9986505465e+00, -8.9927168679e-03
4.0000000000e-01, 9.9976017261e+00, -1.1982751505e-02
5.0000000000e-01, 9.9962542108e+00, -1.4966348198e-02
6.0000000000e-01, 9.9946087237e+00, -1.7941925956e-02
7.0000000000e-01, 9.9926661450e+00, -2.0907922580e-02
8.0000000000e-01, 9.9904275100e+00, -2.3862798215e-02
9.0000000000e-01, 9.9878940066e+00, -2.6805038802e-02
1.0000000000e+00, 9.9850669729e+00, -2.9733159402e-02
1.1000000000e+00, 9.9819478938e+00, -3.2645707378e-02
1.2000000000e+00, 9.9785383978e+00, -3.5541265433e-02
1.3000000000e+00, 9.9748402531e+00, -3.8418454479e-02
1.4000000000e+00, 9.9708553638e+00, -4.1275936333e-02
1.5000000000e+00, 9.9665857659e+00, -4.4112416226e-02
1.6000000000e+00, 9.9620336224e+00, -4.6926645118e-02
1.7000000000e+00, 9.9572012187e+00, -4.9717421821e-02
1.8000000000e+00, 9.9520909582e+00, -5.2483594903e-02
1.9000000000e+00, 9.9467053566e+00, -5.5224064394e-02
2.0000000000e+00, 9.9410470370e+00, -5.7937783272e-02
2.1000000000e+00, 9.9351187248e+00, -6.0623758743e-02
2.2000000000e+00, 9.9289232414e+00, -6.3281053299e-02
2.3000000000e+00, 9.9224634996e+00, -6.5908785571e-02
2.4000000000e+00, 9.9157424972e+00, -6.8506130969e-02
2.5000000000e+00, 9.9087633119e+00, -7.1072322120e-02
2.6000000000e+00, 9.9015290950e+00, -7.3606649105e-02
2.7000000000e+00, 9.8940430660e+00, -7.6108459497e-02
2.8000000000e+00, 9.8863085069e+00, -7.8577158220e-02
2.9000000000e+00, 9.8783287561e+00, -8.1012207225e-02
3.0000000000e+00, 9.8701072032e+00, -8.3413124990e-02
3.1000000000e+00, 9.8616472831e+00, -8.5779485869e-02
3.2000000000e+00, 9.8529524704e+00, -8.8110919278e-02
3.3000000000e+00, 9.8440262741e+00, -9.0407108747e-02
3.4000000000e+00, 9.8348722322e+00, -9.2667790838e-02
3.5000000000e+00, 9.8254939066e+00, -9.4892753938e-02
3.6000000000e+00, 9.8158948775e+00, -9.7081836945e-02
3.7000000000e+00, 9.8060787390e+00, -9.9234927862e-02
3.8000000000e+00, 9.7960490939e+00, -1.0135196228e-01
3.9000000000e+00, 9.7858095491e+00, -1.0343292182e-01
4.0000000000e+00, 9.7753637112e+00, -1.0547783247e-01
4.1000000000e+00, 9.7647151820e+00, -1.0748676287e-01
4.2000000000e+00, 9.7538675543e+00, -1.0945982259e-01
4.3000000000e+00, 9.7428244082e+00, -1.1139716031e-01
4.4000000000e+00, 9.7315893069e+00, -1.1329896204e-01
4.5000000000e+00, 9.7201657930e+00, -1.1516544923e-01
4.6000000000e+00, 9.7085573857e+00, -1.1699687696e-01
4.7000000000e+00, 9.6967675767e+00, -1.1879353210e-01
4.8000000000e+00, 9.6847998278e+00, -1.2055573141e-01
4.9000000000e+00, 9.6726575675e+00, -1.2228381975e-01
5.0000000000e+00, 9.6603441886e+00, -1.2397816826e-01
5.1000000000e+00, 9.6478630454e+00, -1.2563917251e-01
5.2000000000e+00, 9.6352174516e+00, -1.2726725082e-01
5.3000000000e+00, 9.6224106781e+00, -1.2886284244e-01
5.4000000000e+00, 9.6094459508e+00, -1.3042640593e-01
5.5000000000e+00, 9.5963264487e+00, -1.3195841742e-01
5.6000000000e+00, 9.5830553026e+00, -1.3345936910e-01
5.7000000000e+00, 9.5696355933e+00, -1.3492976757e-01
5.8000000000e+00, 9.5560703502e+00, -1.3637013239e-01
5.9000000000e+00, 9.5423625503e+00, -1.3778099459e-01
6.0000000000e+00, 9.5285151167e+00, -1.3916289526e-01
6.1000000000e+00, 9.5145309183e+00, -1.4051638424e-01
6.2000000000e+00, 9.5004127684e+00, -1.4184201879e-01
6.3000000000e+00, 9.4861634242e+00, -1.4314036234e-01
6.4000000000e+00, 9.4717855866e+00, -1.4441198339e-01
6.5000000000e+00, 9.4572818992e+00, -1.4565745429e-01
6.6000000000e+00, 9.4426549483e+00, -1.4687735025e-01
6.7000000000e+00, 9.4279072624e+00, -1.4807224828e-01
6.8000000000e+00, 9.4130413126e+00, -1.4924272629e-01
6.9000000000e+00, 9.3980595119e+00, -1.5038936217e-01
7.0000000000e+00, 9.3829642157e+00, -1.5151273291e-01
7.1000000000e+00, 9.3677577217e+00, -1.5261341388e-01
7.2000000000e+00, 9.3524422701e+00, -1.5369197806e-01
7.3000000000e+00, 9.3370200443e+00, -1.5474899536e-01
7.4000000000e+00, 9.3214931704e+00, -1.5578503195e-01
7.5000000000e+00, 9.3058637185e+00, -1.5680064972e-01
7.6000000000e+00, 9.2901337025e+00, -1.5779640573e-01
7.7000000000e+00, 9.2743050810e+00, -1.5877285166e-01
7.8000000000e+00, 9.2583797577e+00, -1.5973053342e-01
7.9000000000e+00, 9.2423595818e+00, -1.6066999069e-01
8.0000000000e+00, 9.2262463492e+00, -1.6159175656e-01
8.1000000000e+00, 9.2100418027e+00, -1.6249635718e-01
8.2000000000e+00, 9.1937476327e+00, -1.6338431147e-01
8.3000000000e+00, 9.1773654782e+00, -1.6425613083e-01
8.4000000000e+00, 9.1608969275e+00, -1.6511231894e-01
8.5000000000e+00, 9.1443435189e+00, -1.6595337149e-01
8.6000000000e+00, 9.1277067415e+00, -1.6677977607e-01
8.7000000000e+00, 9.1109880360e+00, -1.6759201198e-01
8.8000000000e+00, 9.0941887957e+00, -1.6839055010e-01
8.9000000000e+00, 9.0773103671e+00, -1.6917585282e-01
9.0000000000e+00, 9.0603540512e+00, -1.6994837392e-01
9.1000000000e+00, 9.0433211036e+00, -1.7070855857e-01
9.2000000000e+00, 9.0262127361e+00, -1.7145684321e-01
9.3000000000e+00, 9.0090301173e+00, -1.7219365563e-01
9.4000000000e+00, 8.9917743734e+00, -1.7291941489e-01
9.5000000000e+00, 8.9744465891e+00, -1.7363453137e-01
9.6000000000e+00, 8.9570478085e+00, -1.7433940680e-01
9.7000000000e+00, 8.9395790360e+00, -1.7503443428e-01
9.8000000000e+00, 8.9220412371e+00, -1.7571999837e-01
9.9000000000e+00, 8.9044353392e+00, -1.7639647514e-01
1.0000000000e+01, 8.8867622327e+00, -1.7706423225e-01
1.0100000000e+01, 8.8690227714e+00, -1.7772362901e-01
1.0200000000e+01, 8.8512177738e+00, -1.7837501654e-01
1.0300000000e+01, 8.8333480237e+00, -1.7901873784e-01
1.0400000000e+01, 8.8154142706e+00, -1.7965512786e-01
1.0500000000e+01, 8.7974172315e+00, -1.8028451371e-01
1.0600000000e+01, 8.7793575907e+00, -1.8090721471e-01
1.0700000000e+01, 8.7612360010e+00, -1.8152354255e-01
1.0800000000e+01, 8.7430530845e+00, -1.8213380142e-01
1.0900000000e+01, 8.7248094331e+00, -1.8273828815e-01
1.1000000000e+01, 8.7065056096e+00, -1.8333729234e-01
1.1100000000e+01, 8.6881421480e+00, -1.8393109652e-01
1.1200000000e+01, 8.6697195545e+00, -1.8451997631e-01
1.1300000000e+01, 8.6512383079e+00, -1.8510420051e-01
1.1400000000e+01, 8.6326988608e+00, -1.8568403133e-01
1.1500000000e+01, 8.6141016396e+00, -1.8625972448e-01
1.1600000000e+01, 8.5954470455e+00, -1.8683152935e-01
1.1700000000e+01, 8.5767354552e+00, -1.8739968916e-01
1.1800000000e+01, 8.5579672213e+00, -1.8796444111e-01
1.1900000000e+01, 8.5391426728e+00, -1.8852601654e-01
1.2000000000e+01, 8.5202621163e+00, -1.8908464107e-01
1.2100000000e+01, 8.5013258357e+00, -1.8964053477e-01
1.2200000000e+01, 8.4823340932e+00, -1.9019391229e-01
1.2300000000e+01, 8.4632871301e+00, -1.9074498305e-01
1.2400000000e+01, 8.4441851667e+00, -1.9129395133e-01
1.2500000000e+01, 8.4250284033e+00, -1.9184101648e-01
1.2600000000e+01, 8.4058170203e+00, -1.9238637303e-01
1.2700000000e+01, 8.3865511793e+00, -1.9293021083e-01
1.2800000000e+01, 8.3672310226e+00, -1.9347271524e-01
1.2900000000e+01, 8.3478566746e+00, -1.9401406723e-01
1.3000000000e+01, 8.3284282417e+00, -1.9455444352e-01
1.3100000000e+01, 8.3089458127e+00, -1.9509401674e-01
1.3200000000e+01, 8.2894094595e+00, -1.9563295558e-01
1.3300000000e+01, 8.2698192372e+00, -1.9617142488e-01
1.3400000000e+01, 8.2501751848e+00, -1.9670958580e-01
1.3500000000e+01, 8.2304773251e+00, -1.9724759594e-01
1.3600000000e+01, 8.2107256655e+00, -1.9778560945e-01
1.3700000000e+01, 8.1909201980e+00, -1.9832377720e-01
1.3800000000e+01, 8.1710609000e+00, -1.9886224687e-01
1.3900000000e+01, 8.1511477338e+00, -1.9940116307e-01
1.4000000000e+01, 8.1311806477e+00, -1.9994066751e-01
1.4100000000e+01, 8.1111595760e+00, -2.0048089904e-01
1.4200000000e+01, 8.0910844392e+00, -2.0102199384e-01
1.4300000000e+01, 8.0709551440e+00, -2.0156408549e-01
1.4400000000e+01, 8.0507715845e+00, -2.0210730510e-01
1.4500000000e+01, 8.0305336411e+00, -2.0265178143e-01
1.4600000000e+01, 8.0102411821e+00, -2.0319764097e-01
1.4700000000e+01, 7.9898940627e+00, -2.0374500806e-01
1.4800000000e+01, 7.9694921261e+00, -2.0429400502e-01
1.4900000000e+01, 7.9490352033e+00, -2.0484475222e-01
1.5000000000e+01, 7.9285231134e+00, -2.0539736819e-01
1.5100000000e+01, 7.9079556635e+00, -2.0595196972e-01
1.5200000000e+01, 7.8873326494e+00, -2.0650867199e-01
1.5300000000e+01, 7.8666538553e+00, -2.0706758859e-01
1.5400000000e+01, 7.8459190541e+00, -2.0762883171e-01
1.5500000000e+01, 7.8251280077e+00, -2.0819251215e-01
1.5600000000e+01, 7.8042804668e+00, -2.0875873947e-01
1.5700000000e+01, 7.7833761713e+00, -2.0932762203e-01
1.5800000000e+01, 7.7624148503e+00, -2.0989926715e-01
1.5900000000e+01, 7.7413962223e+00, -2.1047378111e-01
1.6000000000e+01, 7.7203199950e+00, -2.1105126932e-01
1.6100000000e+01, 7.6991858658e+00, -2.1163183632e-01
1.6200000000e+01, 7.6779935216e+00, -2.1221558595e-01
1.6300000000e+01, 7.6567426390e+00, -2.1280262137e-01
1.6400000000e+01, 7.6354328844e+00, -2.1339304519e-01
1.6500000000e+01, 7.6140639137e+00, -2.1398695949e-01
1.6600000000e+01, 7.5926353727e+00, -2.1458446596e-01
1.6700000000e+01, 7.5711468973e+00, -2.1518566595e-01
1.6800000000e+01, 7.5495981131e+00, -2.1579066055e-01
1.6900000000e+01, 7.5279886354e+00, -2.1639955068e-01
1.7000000000e+01, 7.5063180697e+00, -2.1701243716e-01
1.7100000000e+01, 7.4845860114e+00, -2.1762942077e-01
1.7200000000e+01, 7.4627920456e+00, -2.1825060235e-01
1.7300000000e+01, 7.4409357476e+00, -2.1887608289e-01
1.7400000000e+01, 7.4190166824e+00, -2.1950596355e-01
1.7500000000e+01, 7.3970344049e+00, -2.2014034578e-01
1.7600000000e+01, 7.3749884598e+00, -2.2077933140e-01
1.7700000000e+01, 7.3528783817e+00, -2.2142302264e-01
1.7800000000e+01, 7.3307036950e+00, -2.2207152225e-01
1.7900000000e+01, 7.3084639135e+00, -2.2272493354e-01
1.8000000000e+01, 7.2861585411e+00, -2.2338336049e-01
1.8100000000e+01, 7.2637870708e+00, -2.2404690781e-01
1.8200000000e+01, 7.2413489853e+00, -2.2471568102e-01
1.8300000000e+01, 7.2188437568e+00, -2.2538978650e-01
1.8400000000e+01, 7.1962708467e+00, -2.2606933161e-01
1.8500000000e+01, 7.1736297056e+00, -2.2675442473e-01
1.8600000000e+01, 7.1509197732e+00, -2.2744517538e-01
1.8700000000e+01, 7.1281404782e+00, -2.2814169424e-01
1.8800000000e+01, 7.1052912383e+00, -2.2884409327e-01
1.8900000000e+01, 7.0823714598e+00, -2.2955248581e-01
1.9000000000e+01, 7.0593805376e+00, -2.3026698658e-01
1.9100000000e+01, 7.0363178550e+00, -2.3098771187e-01
1.9200000000e+01, 7.0131827838e+00, -2.3171477953e-01
1.9300000000e+01, 6.9899746837e+00, -2.3244830911e-01
1.9400000000e+01, 6.9666929025e+00, -2.3318842192e-01
1.9500000000e+01, 6.9433367758e+00, -2.3393524115e-01
1.9600000000e+01, 6.9199056266e+00, -2.3468889190e-01
1.9700000000e+01, 6.8963987654e+00, -2.3544950134e-01
1.9800000000e+01, 6.8728154900e+00, -2.3621719877e-01
1.9900000000e+01, 6.8491550850e+00, -2.3699211569e-01
2.0000000000e+01, 6.8254168218e+00, -2.3777438596e-01
2.0100000000e+01, 6.8015999582e+00, -2.3856414584e-01
2.0200000000e+01, 6.7777037383e+00, -2.3936153413e-01
2.0300000000e+01, 6.7537273924e+00, -2.4016669225e-01
2.0400000000e+01, 6.7296701361e+00, -2.4097976437e-01
2.0500000000e+01, 6.7055311708e+00, -2.4180089750e-01
2.0600000000e+01, 6.6813096829e+00, -2.4263024163e-01
2.0700000000e+01, 6.6570048437e+00, -2.4346794981e-01
2.0800000000e+01, 6.6326158089e+00, -2.4431417830e-01
2.0900000000e+01, 6.6081417187e+00, -2.4516908670e-01
2.1000000000e+01, 6.5835816968e+00, -2.4603283804e-01
2.1100000000e+01, 6.5589348508e+00, -2.4690559895e-01
2.1200000000e+01, 6.5342002710e+00, -2.4778753978e-01
2.1300000000e+01, 6.5093770310e+00, -2.4867883474e-01
2.1400000000e+01, 6.4844641864e+00, -2.4957966206e-01
2.1500000000e+01, 6.4594607748e+00, -2.5049020411e-01
2.1600000000e+01, 6.4343658155e+00, -2.5141064760e-01
2.1700000000e+01, 6.4091783088e+00, -2.5234118371e-01
2.1800000000e+01, 6.3838972358e+00, -2.5328200826e-01
