Number of evaluations : 109920
2.2000000000e-01, 8.1245635633e+00, 1.6770387201e+01, 6.1414694332e+00
2.3000000000e-01, 9.0262333177e+00, 1.8411652629e+01, 7.4687982803e+00
2.4000000000e-01, 1.0000658878e+01, 2.0095632192e+01, 9.0805544654e+00
2.5000000000e-01, 1.1042844239e+01, 2.1775417181e+01, 1.1016773390e+01
2.6000000000e-01, 1.2142955544e+01, 2.3386128538e+01, 1.3312535869e+01
2.7000000000e-01, 1.3284970914e+01, 2.4843095824e+01, 1.5991501322e+01
2.8000000000e-01, 1.4445381823e+01, 2.6042251068e+01, 1.9057419130e+01
2.9000000000e-01, 1.5592221734e+01, 2.6864211797e+01, 2.2484244578e+01
3.0000000000e-01, 1.6684813964e+01, 2.7183492346e+01, 2.6206460205e+01
3.1000000000e-01, 1.7674703116e+01, 2.6883582869e+01, 3.0112350600e+01
3.2000000000e-01, 1.8508189878e+01, 2.5877015418e+01, 3.4043821559e+01
3.3000000000e-01, 1.9130652428e+01, 2.4127116505e+01, 3.7806131742e+01
3.4000000000e-01, 1.9492384140e+01, 2.1665729321e+01, 4.1188907388e+01
3.5000000000e-01, 1.9555094378e+01, 1.8600223932e+01, 4.3996036653e+01
3.6000000000e-01, 1.9297729097e+01, 1.5104976088e+01, 4.6077766593e+01
3.7000000000e-01, 1.8720150230e+01, 1.1397283084e+01, 4.7355865651e+01
3.8000000000e-01, 1.7843634093e+01, 7.7035046366e+00, 4.7834028341e+01
3.9000000000e-01, 1.6708009418e+01, 4.2249999076e+00, 4.7590712272e+01
4.0000000000e-01, 1.5366200069e+01, 1.1130374581e+00, 4.6757843332e+01
4.1000000000e-01, 1.3877558038e+01, -1.5423129338e+00, 4.5493062409e+01
4.2000000000e-01, 1.2301453731e+01, -3.7096921363e+00, 4.3953662212e+01
4.3000000000e-01, 1.0692206033e+01, -5.4046554393e+00, 4.2277708665e+01
4.4000000000e-01, 9.0958439660e+00, -6.6740580303e+00, 4.0574111081e+01
4.5000000000e-01, 7.5486585833e+00, -7.5811029302e+00, 3.8920458070e+01
4.6000000000e-01, 6.0771731370e+00, -8.1935841991e+00, 3.7366039148e+01
4.7000000000e-01, 4.6990450245e+00, -8.5760589518e+00, 3.5937411484e+01
4.8000000000e-01, 3.4244508051e+00, -8.7855329010e+00, 3.4644526098e+01
4.9000000000e-01, 2.2576158903e+00, -8.8697573633e+00, 3.3486243874e+01
5.0000000000e-01, 1.1982729573e+00, -8.8671977448e+00, 3.2454740241e+01
5.1000000000e-01, 2.4293543374e-01, -8.8079123683e+00, 3.1538726933e+01
5.2000000000e-01, -6.1405565921e-01, -8.7148145025e+00, 3.0725638686e+01
5.3000000000e-01, -1.3797094640e+00, -8.6049969392e+00, 3.0003009968e+01
5.4000000000e-01, -2.0617630651e+00, -8.4909499747e+00, 2.9359265386e+01
5.5000000000e-01, -2.6682260758e+00, -8.3816016163e+00, 2.8784111435e+01
5.6000000000e-01, -3.2070582177e+00, -8.2831654687e+00, 2.8268672659e+01
5.7000000000e-01, -3.6859494759e+00, -8.1998104958e+00, 2.7805474238e+01
5.8000000000e-01, -4.1121773252e+00, -8.1341786067e+00, 2.7388340046e+01
5.9000000000e-01, -4.4925205864e+00, -8.0877783877e+00, 2.7012250786e+01
6.0000000000e-01, -4.8332140297e+00, -8.0612811092e+00, 2.6673189586e+01
6.1000000000e-01, -5.1399316515e+00, -8.0547411606e+00, 2.6367990877e+01
6.2000000000e-01, -5.4177896044e+00, -8.0677587813e+00, 2.6094200824e+01
6.3000000000e-01, -5.6713621214e+00, -8.0995990704e+00, 2.5849952882e+01
6.4000000000e-01, -5.9047055803e+00, -8.1492780016e+00, 2.5633859189e+01
6.5000000000e-01, -6.1213872063e+00, -8.2156235991e+00, 2.5444916945e+01
6.6000000000e-01, -6.3245159189e+00, -8.2973184575e+00, 2.5282428067e+01
6.7000000000e-01, -6.5167735839e+00, -8.3929283192e+00, 2.5145930099e+01
6.8000000000e-01, -6.7004454856e+00, -8.5009203450e+00, 2.5035136301e+01
6.9000000000e-01, -6.8774492584e+00, -8.6196739432e+00, 2.4949882962e+01
7.0000000000e-01, -7.0493618309e+00, -8.7474864689e+00, 2.4890082199e+01
7.1000000000e-01, -7.2174441794e+00, -8.8825757237e+00, 2.4855678774e+01
7.2000000000e-01, -7.3826638763e+00, -9.0230809153e+00, 2.4846609720e+01
7.3000000000e-01, -7.5457155707e+00, -9.1670635499e+00, 2.4862765916e+01
7.4000000000e-01, -7.7070396552e+00, -9.3125095864e+00, 2.4903954991e+01
7.5000000000e-01, -7.8668394723e+00, -9.4573340693e+00, 2.4969865310e+01
7.6000000000e-01, -8.0250974890e+00, -9.5993893395e+00, 2.5060031043e+01
7.7000000000e-01, -8.1815909266e+00, -9.7364777930e+00, 2.5173798693e+01
7.8000000000e-01, -8.3359073701e+00, -9.8663699877e+00, 2.5310295691e+01
7.9000000000e-01, -8.4874608993e+00, -9.9868286856e+00, 2.5468402024e+01
8.0000000000e-01, -8.6355092730e+00, -1.0095639136e+01, 2.5646726057e+01
8.1000000000e-01, -8.7791726622e+00, -1.0190645569e+01, 2.5843585947e+01
8.2000000000e-01, -8.9174543570e+00, -1.0269793453e+01, 2.6056998151e+01
8.3000000000e-01, -9.0492637698e+00, -1.0331176621e+01, 2.6284674573e+01
8.4000000000e-01, -9.1734419143e+00, -1.0373087865e+01, 2.6524029771e+01
8.5000000000e-01, -9.2887893689e+00, -1.0394071135e+01, 2.6772199416e+01
8.6000000000e-01, -9.3940965306e+00, -1.0392972993e+01, 2.7026070781e+01
8.7000000000e-01, -9.4881757447e+00, -1.0368990677e+01, 2.7282325488e+01
8.8000000000e-01, -9.5698946692e+00, -1.0321713876e+01, 2.7537494066e+01
8.9000000000e-01, -9.6382100196e+00, -1.0251157344e+01, 2.7788021110e+01
9.0000000000e-01, -9.6922006534e+00, -1.0157781698e+01, 2.8030339014e+01
9.1000000000e-01, -9.7310988225e+00, -1.0042500194e+01, 2.8260947543e+01
9.2000000000e-01, -9.7543183538e+00, -9.9066699916e+00, 2.8476495865e+01
9.3000000000e-01, -9.7614785396e+00, -9.7520673129e+00, 2.8673863273e+01
9.4000000000e-01, -9.7524226227e+00, -9.5808468961e+00, 2.8850234660e+01
9.5000000000e-01, -9.7272299591e+00, -9.3954872079e+00, 2.9003167023e+01
9.6000000000e-01, -9.6862212166e+00, -9.1987238460e+00, 2.9130643681e+01
9.7000000000e-01, -9.6299562968e+00, -8.9934743685e+00, 2.9231113682e+01
9.8000000000e-01, -9.5592250391e+00, -8.7827583383e+00, 2.9303514810e+01
9.9000000000e-01, -9.4750311321e+00, -8.5696166109e+00, 2.9347279654e+01
1.0000000000e+00, -9.3785699992e+00, -8.3570338131e+00, 2.9362325295e+01
1.0100000000e+00, -9.2712017113e+00, -8.1478675622e+00, 2.9349028109e+01
1.0200000000e+00, -9.1544201891e+00, -7.9447873390e+00, 2.9308186027e+01
1.0300000000e+00, -9.0298200741e+00, -7.7502251015e+00, 2.9240971074e+01
1.0400000000e+00, -8.8990626715e+00, -7.5663388329e+00, 2.9148875377e+01
1.0500000000e+00, -8.7638423076e+00, -7.3949893167e+00, 2.9033653768e+01
1.0600000000e+00, -8.6258542991e+00, -7.2377296289e+00, 2.8897265945e+01
1.0700000000e+00, -8.4867655415e+00, -7.0958061692e+00, 2.8741820760e+01
1.0800000000e+00, -8.3481884861e+00, -6.9701695682e+00, 2.8569524649e+01
1.0900000000e+00, -8.2116590313e+00, -6.8614935101e+00, 2.8382635715e+01
1.1000000000e+00, -8.0786186070e+00, -6.7701993902e+00, 2.8183424364e+01
1.1100000000e+00, -7.9504005104e+00, -6.6964847611e+00, 2.7974140914e+01
1.1200000000e+00, -7.8282203540e+00, -6.6403536777e+00, 2.7756990139e+01
1.1300000000e+00, -7.7131703349e+00, -6.6016472861e+00, 2.7534112373e+01
1.1400000000e+00, -7.6062169155e+00, -6.5800732878e+00, 2.7307570567e+01
1.1500000000e+00, -7.5082014301e+00, -6.5752332102e+00, 2.7079342500e+01
1.1600000000e+00, -7.4198430894e+00, -6.5866467058e+00, 2.6851317321e+01
1.1700000000e+00, -7.3417438473e+00, -6.6137723707e+00, 2.6625295525e+01
1.1800000000e+00, -7.2743946044e+00, -6.6560248019e+00, 2.6402991547e+01
1.1900000000e+00, -7.2181822585e+00, -6.7127878016e+00, 2.6186038192e+01
1.2000000000e+00, -7.1733971558e+00, -6.7834237887e+00, 2.5975992202e+01
1.2100000000e+00, -7.1402405520e+00, -6.8672795824e+00, 2.5774340349e+01
1.2200000000e+00, -7.1188317477e+00, -6.9636888077e+00, 2.5582505514e+01
1.2300000000e+00, -7.1092146224e+00, -7.0719712178e+00, 2.5401852303e+01
1.2400000000e+00, -7.1113633464e+00, -7.1914292675e+00, 2.5233691784e+01
1.2500000000e+00, -7.1251871040e+00, -7.3213422862e+00, 2.5079285012e+01
1.2600000000e+00, -7.1505337111e+00, -7.4609586158e+00, 2.4939845015e+01
1.2700000000e+00, -7.1871920580e+00, -7.6094860909e+00, 2.4816536973e+01
1.2800000000e+00, -7.2348933484e+00, -7.7660812518e+00, 2.4710476322e+01
1.2900000000e+00, -7.2933111497e+00, -7.9298377059e+00, 2.4622724550e+01
1.3000000000e+00, -7.3620603077e+00, -8.0997740828e+00, 2.4554282461e+01
1.3100000000e+00, -7.4406948184e+00, -8.2748220701e+00, 2.4506080729e+01
1.3200000000e+00, -7.5287047887e+00, -8.4538150691e+00, 2.4478967578e+01
1.3300000000e+00, -7.6255126612e+00, -8.6354780697e+00, 2.4473693506e+01
1.3400000000e+00, -7.7304689201e+00, -8.8184194104e+00, 2.4490893028e+01
1.3500000000e+00, -7.8428475426e+00, -9.0011251513e+00, 2.4531063534e+01
1.3600000000e+00, -7.9618415046e+00, -9.1819568490e+00, 2.4594541472e+01
1.3700000000e+00, -8.0865587014e+00, -9.3591535591e+00, 2.4681476262e+01
1.3800000000e+00, -8.2160186851e+00, -9.5308389027e+00, 2.4791802519e+01
1.3900000000e+00, -8.3491506624e+00, -9.6950340001e+00, 2.4925211418e+01
1.4000000000e+00, -8.4847932273e+00, -9.8496769833e+00, 2.5081122254e+01
1.4100000000e+00, -8.6216963171e+00, -9.9926496379e+00, 2.5258655546e+01
1.4200000000e+00, -8.7585258764e+00, -1.0121811477e+01, 2.5456609234e+01
1.4300000000e+00, -8.8938716789e+00, -1.0235041216e+01, 2.5673439770e+01
1.4400000000e+00, -9.0262586943e+00, -1.0330285201e+01, 2.5907249994e+01
1.4500000000e+00, -9.1541622805e+00, -1.0405611816e+01, 2.6155785766e+01
1.4600000000e+00, -9.2760273396e+00, -1.0459270385e+01, 2.6416443193e+01
1.4700000000e+00, -9.3902913903e+00, -1.0489752458e+01, 2.6686288038e+01
1.4800000000e+00, -9.4954112887e+00, -1.0495852877e+01, 2.6962088457e+01
1.4900000000e+00, -9.5898930843e+00, -1.0476727554e+01, 2.7240361566e+01
1.5000000000e+00, -9.6723242386e+00, -1.0431944597e+01, 2.7517433579e+01
1.5100000000e+00, -9.7414071837e+00, -1.0361525399e+01, 2.7789512317e+01
1.5200000000e+00, -9.7959929801e+00, -1.0265972463e+01, 2.8052769960e+01
1.5300000000e+00, -9.8351136669e+00, -1.0146281286e+01, 2.8303432978e+01
1.5400000000e+00, -9.8580118110e+00, -1.0003934377e+01, 2.8537875433e+01
1.5500000000e+00, -9.8641657726e+00, -9.8408765609e+00, 2.8752711254e+01
1.5600000000e+00, -9.8533093185e+00, -9.6594718868e+00, 2.8944880924e+01
1.5700000000e+00, -9.8254444377e+00, -9.4624437348e+00, 2.9111728122e+01
1.5800000000e+00, -9.7808465332e+00, -9.2528008937e+00, 2.9251062415e+01
1.5900000000e+00, -9.7200615552e+00, -9.0337533652e+00, 2.9361204944e+01
1.6000000000e+00, -9.6438950756e+00, -8.8086223381e+00, 2.9441015173e+01
1.6100000000e+00, -9.5533937450e+00, -8.5807490835e+00, 2.9489898055e+01
1.6200000000e+00, -9.4498199822e+00, -8.3534074331e+00, 2.9507792230e+01
1.6300000000e+00, -9.3346210897e+00, -8.1297240372e+00, 2.9495141056e+01
1.6400000000e+00, -9.2093942375e+00, -7.9126098266e+00, 2.9452849220e+01
1.6500000000e+00, -9.0758489026e+00, -7.7047051149e+00, 2.9382228321e+01
1.6600000000e+00, -8.9357683767e+00, -7.5083396965e+00, 2.9284935155e+01
1.6700000000e+00, -8.7909718819e+00, -7.3255082245e+00, 2.9162906421e+01
1.6800000000e+00, -8.6432786621e+00, -7.1578601962e+00, 2.9018293281e+01
1.6900000000e+00, -8.4944751909e+00, -7.0067030938e+00, 2.8853398746e+01
1.7000000000e+00, -8.3462863541e+00, -6.8730166699e+00, 2.8670620202e+01
1.7100000000e+00, -8.2003511804e+00, -6.7574760416e+00, 2.8472398719e+01
1.7200000000e+00, -8.0582034056e+00, -6.6604811414e+00, 2.8261176126e+01
1.7300000000e+00, -7.9212569001e+00, -6.5821901451e+00, 2.8039360223e+01
1.7400000000e+00, -7.7907957666e+00, -6.5225547016e+00, 2.7809297992e+01
1.7500000000e+00, -7.6679687444e+00, -6.4813550925e+00, 2.7573256301e+01
1.7600000000e+00, -7.5537874239e+00, -6.4582337950e+00, 2.7333409298e+01
1.7700000000e+00, -7.4491276999e+00, -6.4527262826e+00, 2.7091831564e+01
1.7800000000e+00, -7.3547338497e+00, -6.4642882414e+00, 2.6850496006e+01
1.7900000000e+00, -7.2712246174e+00, -6.4923186867e+00, 2.6611275477e+01
1.8000000000e+00, -7.1991007096e+00, -6.5361787257e+00, 2.6375947169e+01
1.8100000000e+00, -7.1387531498e+00, -6.5952059193e+00, 2.6146198911e+01
1.8200000000e+00, -7.0904719967e+00, -6.6687243578e+00, 2.5923636601e+01
1.8300000000e+00, -7.0544549918e+00, -6.7560506775e+00, 2.5709792105e+01
1.8400000000e+00, -7.0308157735e+00, -6.8564963229e+00, 2.5506131055e+01
1.8500000000e+00, -7.0195913564e+00, -6.9693664043e+00, 2.5314060065e+01
1.8600000000e+00, -7.0207486415e+00, -7.0939555266e+00, 2.5134932946e+01
1.8700000000e+00, -7.0341897778e+00, -7.2295409765e+00, 2.4970055562e+01
1.8800000000e+00, -7.0597562547e+00, -7.3753736571e+00, 2.4820689016e+01
1.8900000000e+00, -7.0972316479e+00, -7.5306671681e+00, 2.4688050858e+01
1.9000000000e+00, -7.1463429928e+00, -7.6945854340e+00, 2.4573314052e+01
1.9100000000e+00, -7.2067607958e+00, -7.8662293052e+00, 2.4477603440e+01
1.9200000000e+00, -7.2780977380e+00, -8.0446225830e+00, 2.4401989449e+01
1.9300000000e+00, -7.3599061645e+00, -8.2286979678e+00, 2.4347478828e+01
1.9400000000e+00, -7.4516744941e+00, -8.4172834838e+00, 2.4315002203e+01
1.9500000000e+00, -7.5528227265e+00, -8.6090900052e+00, 2.4305398307e+01
1.9600000000e+00, -7.6626972716e+00, -8.8027005900e+00, 2.4319394814e+01
1.9700000000e+00, -7.7805653750e+00, -8.9965624081e+00, 2.4357585800e+01
1.9800000000e+00, -7.9056094657e+00, -9.1889821339e+00, 2.4420405988e+01
1.9900000000e+00, -8.0369218087e+00, -9.3781257338e+00, 2.4508102126e+01
2.0000000000e+00, -8.1734998982e+00, -9.5620236211e+00, 2.4620702064e+01
2.0100000000e+00, -8.3142430782e+00, -9.7385821376e+00, 2.4757982331e+01
2.0200000000e+00, -8.4579509196e+00, -9.9056022574e+00, 2.4919435329e+01
2.0300000000e+00, -8.6033239129e+00, -1.0060806256e+01, 2.5104237555e+01
2.0400000000e+00, -8.7489670388e+00, -1.0201872845e+01, 2.5311220563e+01
2.0500000000e+00, -8.8933967601e+00, -1.0326480924e+01, 2.5538846663e+01
2.0600000000e+00, -9.0350519181e+00, -1.0432361633e+01, 2.5785191543e+01
2.0700000000e+00, -9.1723089138e+00, -1.0517357831e+01, 2.6047936113e+01
2.0800000000e+00, -9.3035014052e+00, -1.0579489473e+01, 2.6324369820e+01
2.0900000000e+00, -9.4269445507e+00, -1.0617022693e+01, 2.6611407429e+01
2.1000000000e+00, -9.5409635832e+00, -1.0628539684e+01, 2.6905620830e+01
2.1100000000e+00, -9.6439262185e+00, -1.0613005960e+01, 2.7203286742e+01
2.1200000000e+00, -9.7342780955e+00, -1.0569831090e+01, 2.7500450293e+01
2.1300000000e+00, -9.8105801466e+00, -1.0498918899e+01, 2.7793003412e+01
2.1400000000e+00, -9.8715465201e+00, -1.0400703250e+01, 2.8076775817e+01
2.1500000000e+00, -9.9160814618e+00, -1.0276166026e+01, 2.8347635265e+01
2.1600000000e+00, -9.9433134332e+00, -1.0126834832e+01, 2.8601592747e+01
2.1700000000e+00, -9.9526247233e+00, -9.9547590921e+00, 2.8834907590e+01
2.1800000000e+00, -9.9436749211e+00, -9.7624646447e+00, 2.9044187058e+01
2.1900000000e+00, -9.9164168532e+00, -9.5528884439e+00, 2.9226475173e+01
2.2000000000e+00, -9.8711039454e+00, -9.3292964285e+00, 2.9379325985e+01
2.2100000000e+00, -9.8082884252e+00, -9.0951888507e+00, 2.9500857547e+01
2.2200000000e+00, -9.7288102843e+00, -8.8541982338e+00, 2.9589784135e+01
2.2300000000e+00, -9.6337774516e+00, -8.6099855619e+00, 2.9645425788e+01
2.2400000000e+00, -9.5245381138e+00, -8.3661402393e+00, 2.9667695786e+01
2.2500000000e+00, -9.4026465381e+00, -8.1260888345e+00, 2.9657068114e+01
2.2600000000e+00, -9.2698240582e+00, -7.8930167107e+00, 2.9614528114e+01
2.2700000000e+00, -9.1279170626e+00, -7.6698054645e+00, 2.9541510332e+01
2.2800000000e+00, -8.9788538618e+00, -7.4589877941e+00, 2.9439827970e+01
2.2900000000e+00, -8.8246022274e+00, -7.2627201273e+00, 2.9311598337e+01
2.3000000000e+00, -8.6671291966e+00, -7.0827721890e+00, 2.9159168364e+01
2.3100000000e+00, -8.5083644614e+00, -6.9205317592e+00, 2.8985043647e+01
2.3200000000e+00, -8.3501683330e+00, -6.7770222141e+00, 2.8791823703e+01
2.3300000000e+00, -8.1943049317e+00, -6.6529300678e+00, 2.8582145323e+01
2.3400000000e+00, -8.0424209148e+00, -6.5486396211e+00, 2.8358635085e+01
2.3500000000e+00, -7.8960297563e+00, -6.4642719239e+00, 2.8123871375e+01
2.3600000000e+00, -7.7565013363e+00, -6.3997255318e+00, 2.7880355688e+01
2.3700000000e+00, -7.6250563966e+00, -6.3547169048e+00, 2.7630492519e+01
2.3800000000e+00, -7.5027652809e+00, -6.3288187257e+00, 2.7376576880e+01
2.3900000000e+00, -7.3905502854e+00, -6.3214948445e+00, 2.7120788273e+01
2.4000000000e+00, -7.2891909121e+00, -6.3321309633e+00, 2.6865189944e+01
2.4100000000e+00, -7.1993313119e+00, -6.3600605326e+00, 2.6611732216e+01
2.4200000000e+00, -7.1214892431e+00, -6.4045856267e+00, 2.6362258815e+01
2.4300000000e+00, -7.0560659194e+00, -6.4649928018e+00, 2.6118515204e+01
2.4400000000e+00, -7.0033561944e+00, -6.5405641116e+00, 2.5882158070e+01
2.4500000000e+00, -6.9635586020e+00, -6.6305835761e+00, 2.5654765233e+01
2.4600000000e+00, -6.9367848520e+00, -6.7343394738e+00, 2.5437845383e+01
2.4700000000e+00, -6.9230684546e+00, -6.8511228656e+00, 2.5232847119e+01
2.4800000000e+00, -6.9223722186e+00, -6.9802227785e+00, 2.5041166878e+01
2.4900000000e+00, -6.9345944333e+00, -7.1209184717e+00, 2.4864155377e+01
2.5000000000e+00, -6.9595736022e+00, -7.2724692071e+00, 2.4703122253e+01
2.5100000000e+00, -6.9970916486e+00, -7.4341019354e+00, 2.4559338587e+01
2.5200000000e+00, -7.0468755599e+00, -7.6049973130e+00, 2.4434037039e+01
2.5300000000e+00, -7.1085974820e+00, -7.7842744732e+00, 2.4328409299e+01
2.5400000000e+00, -7.1818733125e+00, -7.9709750057e+00, 2.4243600597e+01
2.5500000000e+00, -7.2662598848e+00, -8.1640466390e+00, 2.4180700976e+01
2.5600000000e+00, -7.3612508764e+00, -8.3623271837e+00, 2.4140733105e+01
2.5700000000e+00, -7.4662716147e+00, -8.5645293751e+00, 2.4124636401e+01
2.5800000000e+00, -7.5806730092e+00, -8.7692273458e+00, 2.4133247307e+01
2.5900000000e+00, -7.7037248851e+00, -8.9748455645e+00, 2.4167275687e+01
2.6000000000e+00, -7.8346090556e+00, -9.1796511822e+00, 2.4227277389e+01
2.6100000000e+00, -7.9724125319e+00, -9.3817508236e+00, 2.4313623260e+01
2.6200000000e+00, -8.1161213339e+00, -9.5790929313e+00, 2.4426465080e+01
2.6300000000e+00, -8.2646154268e+00, -9.7694768041e+00, 2.4565699210e+01
2.6400000000e+00, -8.4166653696e+00, -9.9505694324e+00, 2.4730929024e+01
2.6500000000e+00, -8.5709313015e+00, -1.0119931119e+01, 2.4921427615e+01
2.6600000000e+00, -8.7259649205e+00, -1.0275050642e+01, 2.5136102575e+01
2.6700000000e+00, -8.8802150997e+00, -1.0413390378e+01, 2.5373465061e+01
2.6800000000e+00, -9.0320377435e+00, -1.0532441292e+01, 2.5631605602e+01
2.6900000000e+00, -9.1797103913e+00, -1.0629787109e+01, 2.5908179346e+01
2.7000000000e+00, -9.3214519274e+00, -1.0703176226e+01, 2.6200403434e+01
2.7100000000e+00, -9.4554475450e+00, -1.0750599115e+01, 2.6505069037e+01
2.7200000000e+00, -9.5798788454e+00, -1.0770368146e+01, 2.6818570155e+01
2.7300000000e+00, -9.6929586337e+00, -1.0761196003e+01, 2.7136950568e+01
2.7400000000e+00, -9.7929696199e+00, -1.0722268260e+01, 2.7455969365e+01
2.7500000000e+00, -9.8783058710e+00, -1.0653305386e+01, 2.7771184258e+01
2.7600000000e+00, -9.9475155138e+00, -1.0554609459e+01, 2.8078050544e+01
2.7700000000e+00, -9.9993429072e+00, -1.0427091351e+01, 2.8372032206e+01
2.7800000000e+00, -1.0032768303e+01, -1.0272275061e+01, 2.8648720371e+01
2.7900000000e+00, -1.0047042953e+01, -1.0092277169e+01, 2.8903953353e+01
2.8000000000e+00, -1.0041717694e+01, -9.8897610824e+00, 2.9133931976e+01
2.8100000000e+00, -1.0016663289e+01, -9.6678674909e+00, 2.9335323797e+01
2.8200000000e+00, -9.9720811926e+00, -9.4301242926e+00, 2.9505350406e+01
2.8300000000e+00, -9.9085039116e+00, -9.1803407888e+00, 2.9641853050e+01
2.8400000000e+00, -9.8267847420e+00, -8.9224921224e+00, 2.9743333362e+01
2.8500000000e+00, -9.7280772796e+00, -8.6606005610e+00, 2.9808967747e+01
2.8600000000e+00, -9.6138056990e+00, -8.3986202551e+00, 2.9838595919e+01
2.8700000000e+00, -9.4856273125e+00, -8.1403315447e+00, 2.9832685765e+01
2.8800000000e+00, -9.3453893035e+00, -7.8892498409e+00, 2.9792278245e+01
2.8900000000e+00, -9.1950817648e+00, -7.6485527075e+00, 2.9718916999e+01
2.9000000000e+00, -9.0367892359e+00, -7.4210271975e+00, 2.9614567885e+01
2.9100000000e+00, -8.8726428467e+00, -7.2090379353e+00, 2.9481533700e+01
2.9200000000e+00, -8.7047749488e+00, -7.0145150244e+00, 2.9322368928e+01
2.9300000000e+00, -8.5352777938e+00, -6.8389597280e+00, 2.9139798644e+01
2.9400000000e+00, -8.3661674304e+00, -6.6834650694e+00, 2.8936644781e+01
2.9500000000e+00, -8.1993535869e+00, -6.5487480430e+00, 2.8715761958e+01
2.9600000000e+00, -8.0366159072e+00, -6.4351900017e+00, 2.8479984092e+01
2.9700000000e+00, -7.8795865532e+00, -6.3428819214e+00, 2.8232082167e+01
2.9800000000e+00, -7.7297388839e+00, -6.2716715781e+00, 2.7974732818e+01
2.9900000000e+00, -7.5883816908e+00, -6.2212101354e+00, 2.7710496860e+01
3.0000000000e+00, -7.4566583051e+00, -6.1909961570e+00, 2.7441806588e+01
3.0100000000e+00, -7.3355497910e+00, -6.1804155809e+00, 2.7170960423e+01
3.0200000000e+00, -7.2258814040e+00, -6.1887766751e+00, 2.6900123521e+01
3.0300000000e+00, -7.1283314928e+00, -6.2153394182e+00, 2.6631332911e+01
3.0400000000e+00, -7.0434420719e+00, -6.2593390923e+00, 2.6366505934e+01
3.0500000000e+00, -6.9716303537e+00, -6.3200041416e+00, 2.6107450829e+01
3.0600000000e+00, -6.9132006147e+00, -6.3965685440e+00, 2.5855878526e+01
3.0700000000e+00, -6.8683558597e+00, -6.4882790694e+00, 2.5613414845e+01
3.0800000000e+00, -6.8372088367e+00, -6.5943978715e+00, 2.5381612437e+01
3.0900000000e+00, -6.8197920439e+00, -6.7142008954e+00, 2.5161961948e+01
3.1000000000e+00, -6.8160664509e+00, -6.8469725844e+00, 2.4955901952e+01
3.1100000000e+00, -6.8259287252e+00, -6.9919973600e+00, 2.4764827285e+01
3.1200000000e+00, -6.8492168235e+00, -7.1485483254e+00, 2.4590095464e+01
3.1300000000e+00, -6.8857138587e+00, -7.3158736256e+00, 2.4433030877e+01
3.1400000000e+00, -6.9351502043e+00, -7.4931808832e+00, 2.4294926455e+01
3.1500000000e+00, -6.9972038423e+00, -7.6796201330e+00, 2.4177042529e+01
3.1600000000e+00, -7.0714989976e+00, -7.8742656940e+00, 2.4080602571e+01
3.1700000000e+00, -7.1576031466e+00, -8.0760974632e+00, 2.4006785504e+01
3.1800000000e+00, -7.2550225231e+00, -8.2839821735e+00, 2.3956714274e+01
3.1900000000e+00, -7.3631962919e+00, -8.4966552481e+00, 2.3931440402e+01
3.2000000000e+00, -7.4814896086e+00, -8.7127039881e+00, 2.3931924269e+01
3.2100000000e+00, -7.6091858389e+00, -8.9305529567e+00, 2.3959010967e+01
3.2200000000e+00, -7.7454782724e+00, -9.1484525558e+00, 2.4013401685e+01
3.2300000000e+00, -7.8894617389e+00, -9.3644719219e+00, 2.4095620755e+01
3.2400000000e+00, -8.0401246042e+00, -9.5764973862e+00, 2.4205978736e+01
